Date,GPSLat,GPSLon,GPSSpeed,RxRate,TxRate,DLBandwidth,ULBandwidth,MNC,MCC,CID,PCI,LTE_RSRP,LTE_RSRQ,NR_SSRSRP,NR_SSRSRQ,earfcn,PCI1,LTE_RSRP1,LTE_RSRQ1,earfcn1
04/30/23 22:04:01 ,24.14023654,120.65506742,0.0,4940,60440,102400,51200,92,466,106040883,83,-63,-11,-67,-11,3650,81,-64,-14,3650,351,-71,-20,3650
04/30/23 22:04:02 ,24.14023496,120.65506688,0.0,4732,58232,102400,51200,92,466,106040883,83,-63,-11,-67,-11,3650,81,-64,-14,3650,351,-71,-20,3650
04/30/23 22:04:03 ,24.14023326,120.65506462,0.0,4784,57784,102400,51200,92,466,106040883,83,-64,-10,-67,-11,3650,81,-66,-13,3650,351,-72,-18,3650
04/30/23 22:04:04 ,24.14023059,120.65506161,0.0,4784,56784,102400,51200,92,466,106040883,83,-64,-10,-67,-11,3650,81,-66,-13,3650,351,-72,-18,3650
04/30/23 22:04:05 ,24.14022808,120.65505993,0.0,4732,58232,102400,51200,92,466,106040883,83,-64,-9,-69,-11,3650,81,-63,-11,3650,351,-73,-20,3650
04/30/23 22:04:06 ,24.14022428,120.65506087,0.35,4420,56420,102400,51200,92,466,106040883,83,-64,-9,-69,-11,3650,81,-63,-11,3650,351,-73,-20,3650
04/30/23 22:04:07 ,24.14021934,120.65506135,0.66,4472,58472,102400,51200,92,466,106040883,83,-66,-10,-69,-11,3650,81,-73,-16,3650,351,-76,-19,3650
04/30/23 22:04:09 ,24.14020365,120.65506034,2.45,4264,57264,102400,51200,92,466,106040883,83,-66,-10,-66,-11,3650,81,-73,-16,3650,351,-76,-19,3650
04/30/23 22:04:10 ,24.14017474,120.65505957,3.76,4836,58336,102400,51200,92,466,106040883,83,-65,-10,-66,-11,3650,81,-69,-13,3650
04/30/23 22:04:11 ,24.14013677,120.65505783,4.9,4732,57232,102400,51200,92,466,106040883,83,-65,-10,-66,-11,3650,81,-69,-13,3650
04/30/23 22:04:12 ,24.14010017,120.6550399,5.84,4940,60440,102400,51200,92,466,106040883,83,-66,-10,-64,-11,3650,81,-75,-13,3650
04/30/23 22:04:13 ,24.14004996,120.65503927,6.72,4680,56680,102400,51200,92,466,106040883,83,-66,-10,-64,-11,3650,81,-75,-13,3650
04/30/23 22:04:14 ,24.13991958,120.6550489,7.98,4836,60836,102400,51200,92,466,106040883,83,-63,-10,-72,-11,3650,81,-72,-17,3650
04/30/23 22:04:15 ,24.13984687,120.65505821,8.5,4680,58180,102400,51200,92,466,106040883,83,-63,-10,-72,-11,3650,81,-72,-17,3650
04/30/23 22:04:16 ,24.13976992,120.6550607,8.86,4836,58336,102400,51200,92,466,106040883,83,-64,-11,-72,-11,3650,81,-72,-16,3650
04/30/23 22:04:17 ,24.13969004,120.65506491,8.41,3900,55712,102400,51200,92,466,106040883,83,-64,-11,-76,-11,3650,81,-72,-16,3650
