Date,GPSLat,GPSLon,GPSSpeed,RxRate,TxRate,DLBandwidth,ULBandwidth,MNC,MCC,CID,PCI,LTE_RSRP,LTE_RSRQ,NR_SSRSRP,NR_SSRSRQ,earfcn,PCI1,LTE_RSRP1,LTE_RSRQ1,earfcn1
04/27/23 14:35:01 ,25.05931985,121.28945177,53.22,4368,60420,102400,51200,92,466,80588046,452,-75,-7,-77,-11,3050,452,-82,-8,1750,452,-82,-9,3400,452,-87,-8,525
04/27/23 14:35:02 ,25.05931985,121.28945177,53.22,3224,57716,102400,51200,92,466,80588046,452,-75,-7,-76,-11,3050,452,-82,-8,1750,452,-82,-9,3400,452,-87,-8,525
04/27/23 14:35:03 ,25.05931985,121.28945177,53.22,4316,59448,102400,51200,92,466,80588046,452,-75,-8,-76,-11,3050,452,-83,-9,1750,452,-81,-10,3400,452,-84,-8,525
04/27/23 14:35:04 ,25.05931985,121.28945177,53.22,4160,58216,102400,51200,92,466,80588046,452,-75,-8,-78,-11,3050,452,-83,-9,1750,452,-81,-10,3400,452,-84,-8,525
04/27/23 14:35:06 ,25.05931985,121.28945177,53.22,3744,60660,102400,51200,92,466,80588046,452,-75,-7,-78,-11,3050,452,-80,-8,1750,452,-86,-10,3400,452,-84,-8,525
04/27/23 14:35:07 ,25.05931985,121.28945177,53.22,3796,57004,102400,51200,92,466,80588046,452,-75,-7,-78,-11,3050,452,-80,-8,1750,452,-86,-10,3400,452,-84,-8,525
04/27/23 14:35:08 ,25.05931985,121.28945177,53.22,4108,62420,102400,51200,92,466,80588046,452,-75,-8,-78,-11,3050,452,-75,-8,1750,452,-83,-9,3400,452,-84,-9,525
04/27/23 14:35:09 ,25.05931985,121.28945177,53.22,3952,59760,102400,51200,92,466,80588046,452,-75,-8,-78,-11,3050,452,-75,-8,1750,452,-83,-9,3400,452,-84,-9,525
04/27/23 14:35:10 ,25.05931985,121.28945177,53.22,4004,60716,102400,51200,92,466,80588046,452,-75,-7,-78,-11,3050,452,-75,-8,1750,452,-84,-10,3400,452,-83,-8,525
04/27/23 14:35:11 ,25.05931985,121.28945177,53.22,3848,58608,102400,51200,92,466,80588046,452,-75,-7,-78,-11,3050,452,-75,-8,1750,452,-84,-10,3400,452,-83,-8,525
04/27/23 14:35:12 ,25.05931985,121.28945177,53.22,7153,63654,102400,51200,92,466,80588046,452,-75,-7,-78,-11,3050,452,-77,-8,1750,452,-84,-8,3400,452,-87,-9,525
04/27/23 14:35:13 ,25.05931985,121.28945177,53.22,3744,58504,102400,51200,92,466,80588046,452,-75,-7,-78,-11,3050,452,-77,-8,1750,452,-84,-8,3400,452,-87,-9,525
04/27/23 14:35:14 ,25.05931985,121.28945177,53.22,3796,58552,102400,51200,92,466,80588046,452,-75,-7,-77,-11,3050,452,-74,-8,1750,452,-80,-8,3400,452,-84,-9,525
04/27/23 14:35:16 ,25.05931985,121.28945177,53.22,3900,60164,102400,51200,92,466,80588046,452,-75,-7,-77,-11,3050,452,-74,-8,1750,452,-80,-8,3400,452,-84,-9,525
04/27/23 14:35:17 ,25.05931985,121.28945177,53.22,4732,59784,102400,51200,92,466,80588046,452,-75,-8,-77,-11,3050,452,-80,-8,1750,452,-82,-10,3400,452,-84,-8,525
04/27/23 14:35:18 ,25.05931985,121.28945177,53.22,3588,58796,102400,51200,92,466,80588046,452,-75,-8,-77,-11,3050,452,-80,-8,1750,452,-82,-10,3400,452,-84,-8,525
04/27/23 14:35:19 ,25.05931985,121.28945177,53.22,4160,61420,102400,51200,92,466,80588046,452,-75,-7,-77,-11,3050,452,-74,-8,1750,452,-77,-9,3400,452,-82,-8,525
04/27/23 14:35:20 ,25.05931985,121.28945177,53.22,3068,60588,102400,51200,92,466,80588046,452,-75,-7,-78,-11,3050,452,-74,-8,1750,452,-77,-9,3400,452,-82,-8,525
04/27/23 14:35:21 ,25.05931985,121.28945177,53.22,3484,61452,102400,51200,92,466,80588046,452,-76,-7,-78,-11,3050,452,-76,-9,1750,452,-79,-9,3400,452,-77,-9,525
04/27/23 14:35:22 ,25.05931985,121.28945177,53.22,3380,57296,102400,51200,92,466,80588046,452,-76,-7,-78,-11,3050,452,-76,-9,1750,452,-79,-9,3400,452,-77,-9,525
04/27/23 14:35:23 ,25.05931985,121.28945177,53.22,3536,59952,102400,51200,92,466,80588046,452,-66,-7,-79,-11,3050,452,-68,-9,1750,452,-65,-9,3400,452,-75,-8,525
04/27/23 14:35:24 ,25.05931985,121.28945177,53.22,2704,56224,102400,51200,92,466,80588046,452,-66,-7,-79,-11,3050,452,-68,-9,1750,452,-65,-9,3400,452,-75,-8,525
04/27/23 14:35:26 ,25.05931985,121.28945177,53.22,3484,60900,102400,51200,92,466,80588046,452,-78,-7,-82,-11,3050,452,-78,-9,1750,452,-79,-9,3400,452,-82,-9,525
04/27/23 14:35:27 ,25.05931985,121.28945177,53.22,3640,58556,102400,51200,92,466,80588046,452,-78,-7,-82,-11,3050,452,-78,-9,1750,452,-79,-9,3400,452,-82,-9,525
